customer_key,recency,frequency,monetary,r,f,m,rfm_score,Segment
11592,246,2,5875.549999999999,2,5,5,255,255
11593,208,2,5908.25,2,5,5,255,255
11594,149,1,88.98,3,1,2,312,Needs Attention
11595,14,1,34.99,5,1,1,511,511
11596,104,1,49.97,4,1,2,412,Recent Customers
11597,11,1,34.99,5,1,1,511,511
11598,295,2,4548.6996,1,5,5,155,155
11599,215,2,5957.219999999999,2,5,5,255,255
11600,252,1,34.99,2,1,1,211,Needs Attention
11601,220,2,5932.219999999999,2,5,5,255,255
11602,187,1,34.99,3,1,1,311,Needs Attention
11603,97,3,6767.138199999999,4,5,5,455,455
11604,89,3,6786.118199999999,4,5,5,455,455
11605,319,2,4344.0882,1,5,5,155,155
11606,199,2,5922.23,2,5,5,255,255
11607,217,2,5913.24,2,5,5,255,255
11608,31,1,34.99,5,1,1,511,511
11609,51,3,6872.1082,5,5,5,555,555
11610,73,3,6786.4396,4,5,5,455,455
11611,198,2,5873.26,2,5,5,255,255
11612,56,3,6795.118199999999,5,5,5,555,555
11613,264,2,4381.3896,2,5,5,255,255
11614,283,2,4438.0581999999995,1,5,5,155,155
11615,275,3,5205.7096,1,5,5,155,155
11616,273,3,5253.6496,1,5,5,155,155
11617,281,2,5935.549999999999,1,5,5,155,155
11618,338,1,2369.9599999999996,1,1,4,114,Lost Customers
11619,42,16,634.84,5,5,3,553,553
11620,170,2,44.57,3,5,2,352,352
11621,75,2,123.24000000000001,4,5,3,453,453
11622,212,2,133.75,2,5,3,253,253
11623,262,2,5948.24,2,5,5,255,255
11624,264,2,5898.26,2,5,5,255,255
11625,265,2,5913.25,2,5,5,255,255
11626,281,2,5958.74,1,5,5,155,155
11627,65,2,50.230000000000004,4,5,2,452,452
11628,288,2,5875.549999999999,1,5,5,155,155
11629,270,2,5930.23,2,5,5,255,255
11630,261,2,5933.26,2,5,5,255,255
11631,19,16,707.5,5,5,3,553,553
11632,12,16,1002.09,5,5,3,553,553
11633,7,2,77.27000000000001,5,5,2,552,552
11634,262,2,39.58,2,5,1,251,251
11635,114,2,42.28,4,5,2,452,452
11636,5,2,77.27000000000001,5,5,2,552,552
11637,332,2,39.58,1,5,1,151,151
11638,86,2,77.27000000000001,4,5,2,452,452
11639,10,2,127.26,5,5,3,553,553
11640,15,5,409.12,5,5,3,553,553
11641,148,5,303.2,3,5,3,353,353
11642,2,5,481.86999999999995,5,5,3,553,553
11643,193,2,100.22,2,5,3,253,253
11644,11,2,42.28,5,5,2,552,552
11645,12,2,153.46,5,5,3,553,553
11646,172,2,113.47999999999999,3,5,3,353,353
11647,332,1,2365.9399999999996,1,1,4,114,Lost Customers
11648,133,2,88.99000000000001,3,5,2,352,352
11649,265,2,91.28,2,5,2,252,252
11650,27,2,128.97,5,5,3,553,553
11651,87,5,226.43,4,5,3,453,453
11652,26,5,310.93,5,5,3,553,553
11653,93,2,178.96,4,5,3,453,453
11654,264,2,5955.23,2,5,5,255,255
11655,42,2,50.230000000000004,5,5,2,552,552
11656,8,2,77.27000000000001,5,5,2,552,552
11657,0,2,178.96,5,5,3,553,553
11658,173,2,111.96000000000001,3,5,3,353,353
11659,11,5,235.01,5,5,3,553,553
11660,150,5,324.72,3,5,3,353,353
11661,30,5,287.7,5,5,3,553,553
11662,191,2,100.27000000000001,2,5,3,253,253
11663,332,2,5948.24,1,5,5,155,155
11664,326,2,5948.24,1,5,5,155,155
11665,333,2,5930.23,1,5,5,155,155
11666,340,2,5948.24,1,5,5,155,155
11667,25,2,91.28,5,5,2,552,552
11668,12,2,128.97,5,5,3,553,553
11669,147,2,113.21000000000001,3,5,3,353,353
11670,117,2,100.27000000000001,4,5,3,453,453
11671,280,2,5970.23,1,5,5,155,155
11672,117,2,113.47999999999999,4,5,3,453,453
11673,316,2,191.95000000000002,1,5,3,153,153
11674,148,2,96.27000000000001,3,5,3,353,353
11675,338,2,5898.26,1,5,5,155,155
11676,35,2,91.28,5,5,2,552,552
11677,44,5,298.21,5,5,3,553,553
11678,342,2,5900.549999999999,1,5,5,155,155
11679,45,2,145.96,5,5,3,553,553
11680,4,2,93.98,5,5,3,553,553
11681,49,2,137.96,5,5,3,553,553
11682,35,2,252.98000000000002,5,5,3,553,553
11683,340,2,5897.23,1,5,5,155,155
11684,32,2,93.98,5,5,3,553,553
11685,31,2,110.92,5,5,3,553,553
11686,264,2,128.97,2,5,3,253,253
11687,206,2,97.98,2,5,3,253,253
11688,333,2,5967.23,1,5,5,155,155
11689,133,2,88.99000000000001,3,5,2,352,352
11690,262,2,5904.23,2,5,5,255,255
11691,239,2,119.96000000000001,2,5,3,253,253
11692,5,2,93.98,5,5,3,553,553
11693,350,1,2294.99,1,1,4,114,Lost Customers
11694,107,2,128.97,4,5,3,453,453
11695,147,2,128.97,3,5,3,353,353
11696,259,2,5873.26,2,5,5,255,255
11697,101,2,152.96,4,5,3,453,453
11698,7,5,255.93999999999997,5,5,3,553,553
11699,157,2,122.25,3,5,3,353,353
11700,218,2,137.96,2,5,3,253,253
11701,254,2,128.97,2,5,3,253,253
11702,60,2,96.27000000000001,4,5,3,453,453
11703,58,2,100.27000000000001,4,5,3,453,453
11704,180,2,93.98,3,5,3,353,353
11705,231,2,5940.54,2,5,5,255,255
11706,101,2,88.99000000000001,4,5,2,452,452
11707,234,2,6025.219999999999,2,5,5,255,255
11708,230,2,5908.5,2,5,5,255,255
11709,91,5,325.89,4,5,3,453,453
11710,32,2,97.98,5,5,3,553,553
11711,1,27,1103.78,5,5,3,553,553
11712,76,5,127.8,4,5,3,453,453
11713,53,2,191.95,5,5,3,553,553
11714,244,2,93.98,2,5,3,253,253
11715,14,2,143.97,5,5,3,553,553
11716,7,2,96.27000000000001,5,5,3,553,553
11717,16,2,192.47000000000003,5,5,3,553,553
11718,298,2,100.27000000000001,1,5,3,153,153
11719,115,5,287.2,4,5,3,453,453
11720,173,2,117.95,3,5,3,353,353
11721,88,2,105.26,4,5,3,453,453
11722,65,2,153.46,4,5,3,453,453
11723,12,5,192.53,5,5,3,553,553
11724,30,5,210.09000000000003,5,5,3,553,553
11725,256,2,123.91,2,5,3,253,253
11726,37,2,223.44,5,5,3,553,553
11727,254,2,5962.24,2,5,5,255,255
11728,68,2,109.97,4,5,3,453,453
11729,8,2,159.96,5,5,3,553,553
11730,10,2,134.46,5,5,3,553,553
11731,162,2,121.44999999999999,3,5,3,353,353
11732,151,2,173.47000000000003,3,5,3,353,353
11733,10,2,194.98000000000002,5,5,3,553,553
11734,190,2,135.78,3,5,3,353,353
11735,22,2,109.97,5,5,3,553,553
11736,40,2,166.45,5,5,3,553,553
11737,180,2,77.27000000000001,3,5,2,352,352
11738,17,5,331.67999999999995,5,5,3,553,553
11739,272,2,4758.03,2,5,5,255,255
11740,5,5,384.09,5,5,3,553,553
11741,327,2,6079.24,1,5,5,155,155
11742,236,2,5915.54,2,5,5,255,255
11743,242,2,5898.26,2,5,5,255,255
11744,139,2,72.28,3,5,2,352,352
11745,254,2,5948.23,2,5,5,255,255
11746,65,2,77.27000000000001,4,5,2,452,452
11747,92,2,115.96000000000001,4,5,3,453,453
11748,73,5,131.54,4,5,3,453,453
11749,14,3,47.92,5,5,2,552,552
11750,104,3,8148.0199999999995,4,5,5,455,455
11751,180,3,8215.02,3,5,5,355,355
11752,38,3,137.87,5,5,3,553,553
11753,90,3,47.92,4,5,2,452,452
11754,167,3,8163.53,3,5,5,355,355
11755,149,3,46.25,3,5,2,352,352
11756,80,3,8078.0199999999995,4,5,5,455,455
11757,47,3,58.05,5,5,2,552,552
11758,50,3,58.05,5,5,2,552,552
11759,188,3,8054.049999999999,3,5,5,355,355
11760,55,3,274.92,5,5,3,553,553
11761,168,3,8149.49,3,5,5,355,355
11762,191,3,8228.009999999998,2,5,5,255,255
11763,62,3,76.65,4,5,2,452,452
11764,190,3,8129.0199999999995,3,5,5,355,355
11765,171,3,8143.03,3,5,5,355,355
11766,187,3,8280.48,3,5,5,355,355
11767,185,3,8319.51,3,5,5,355,355
11768,183,3,8139.039999999999,3,5,5,355,355
11769,117,5,478.95,4,5,3,453,453
11770,84,2,77.27000000000001,4,5,2,452,452
11771,173,2,94.48,3,5,3,353,353
11772,243,2,5913.24,2,5,5,255,255
11773,258,2,5983.74,2,5,5,255,255
11774,214,2,5900.549999999999,2,5,5,255,255
11775,224,2,5913.25,2,5,5,255,255
11776,224,2,6079.24,2,5,5,255,255
11777,205,2,5915.53,2,5,5,255,255
11778,198,2,5873.26,2,5,5,255,255
11779,204,2,5873.26,2,5,5,255,255
11780,209,2,5973.24,2,5,5,255,255
11781,35,2,134.46,5,5,3,553,553
11782,119,2,151.75,3,5,3,353,353
11783,247,2,109.97,2,5,3,253,253
11784,27,5,272.69,5,5,3,553,553
11785,135,2,74.98,3,5,2,352,352
11786,2,2,126.96000000000001,5,5,3,553,553
11787,69,2,109.97,4,5,3,453,453
11788,146,2,255.27,3,5,3,353,353
11789,260,2,72.28,2,5,2,252,252
11790,236,2,146.95000000000002,2,5,3,253,253
11791,43,2,119.98,5,5,3,553,553
11792,197,2,119.98,2,5,3,253,253
11793,337,2,101.96000000000001,1,5,3,153,153
11794,0,2,77.27000000000001,5,5,2,552,552
11795,49,2,74.98,5,5,2,552,552
11796,228,2,5995.2,2,5,5,255,255
11797,198,2,5972.73,2,5,5,255,255
11798,216,2,5953.25,2,5,5,255,255
11799,218,2,5921.19,2,5,5,255,255
11800,153,2,77.27000000000001,3,5,2,352,352
11801,14,2,87.28,5,5,2,552,552
11802,43,5,215.29,5,5,3,553,553
11803,51,2,229.95,5,5,3,553,553
11804,154,2,133.96,3,5,3,353,353
11805,69,2,128.97,4,5,3,453,453
11806,102,2,96.27000000000001,4,5,3,453,453
11807,123,2,153.46,3,5,3,353,353
11808,80,5,610.19,4,5,3,453,453
11809,217,2,5929.23,2,5,5,255,255
11810,203,2,5973.24,2,5,5,255,255
11811,210,2,5898.26,2,5,5,255,255
11812,209,2,5900.549999999999,2,5,5,255,255
11813,199,2,5953.25,2,5,5,255,255
11814,127,2,101.26,3,5,3,353,353
11815,323,2,5948.24,1,5,5,155,155
11816,327,2,5933.25,1,5,5,155,155
11817,335,2,5898.26,1,5,5,155,155
11818,348,2,5954.219999999999,1,5,5,155,155
11819,6,2,96.27000000000001,5,5,3,553,553
11820,38,5,232.70999999999998,5,5,3,553,553
11821,132,2,151.43,3,5,3,353,353
11822,140,2,87.28,3,5,2,352,352
11823,2,5,262.42,5,5,3,553,553
11824,9,5,240.01,5,5,3,553,553
11825,335,2,5900.549999999999,1,5,5,155,155
11826,332,2,5898.26,1,5,5,155,155
11827,35,5,512.47,5,5,3,553,553
11828,269,2,93.98,2,5,3,253,253
11829,206,2,130.94,2,5,3,253,253
11830,348,2,5930.23,1,5,5,155,155
11831,337,2,5933.25,1,5,5,155,155
11832,126,2,124.97,3,5,3,353,353
11833,46,5,240.01,5,5,3,553,553
11834,334,2,5908.25,1,5,5,155,155
11835,240,2,4772.299999999999,2,5,5,255,255
11836,266,2,69.99000000000001,2,5,2,252,252
11837,327,2,5923.23,1,5,5,155,155
11838,138,2,135.21,3,5,3,353,353
11839,215,2,5955.23,2,5,5,255,255
11840,254,2,87.28,2,5,2,252,252
11841,68,5,307.97,4,5,3,453,453
11842,40,2,98.97,5,5,3,553,553
11843,311,2,116.76,1,5,3,153,153
11844,8,2,124.97,5,5,3,553,553
11845,35,4,197.2,5,5,3,553,553
11846,187,2,84.99000000000001,3,5,2,352,352
11847,59,2,124.97,4,5,3,453,453
11848,38,2,92.27000000000001,5,5,3,553,553
11849,8,2,257.97,5,5,3,553,553
11850,224,2,149.46,2,5,3,253,253
11851,39,2,84.99000000000001,5,5,2,552,552
11852,133,2,124.97,3,5,3,353,353
11853,207,2,89.98,2,5,2,252,252
11854,212,2,5985.2,2,5,5,255,255
11855,124,2,89.98,3,5,2,352,352
11856,14,2,133.96,5,5,3,553,553
11857,39,2,124.97,5,5,3,553,553
11858,185,2,84.99000000000001,3,5,2,352,352
11859,43,2,72.28,5,5,2,552,552
11860,62,2,69.99000000000001,4,5,2,452,452
11861,22,5,286.3,5,5,3,553,553
11862,82,2,209.23,4,5,3,453,453
11863,131,2,47.940000000000005,3,5,2,352,352
11864,221,2,47.940000000000005,2,5,2,252,252
11865,99,2,114.92,4,5,3,453,453
11866,261,2,42.95,2,5,2,252,252
11867,82,2,82.93,4,5,2,452,452
11868,27,5,247.01,5,5,3,553,553
11869,6,5,269.08,5,5,3,553,553
11870,5,2,242.27,5,5,3,553,553
11871,229,2,69.99000000000001,2,5,2,252,252
11872,202,2,5948.24,2,5,5,255,255
11873,221,2,5923.23,2,5,5,255,255
11874,5,2,72.21000000000001,5,5,2,552,552
11875,0,5,292.7,5,5,3,553,553
11876,111,2,82.93,4,5,2,452,452
11877,16,2,42.95,5,5,2,552,552
11878,32,2,82.93,5,5,2,552,552
11879,72,2,107.42,4,5,3,453,453
11880,71,2,50.230000000000004,4,5,2,452,452
11881,27,2,148.39999999999998,5,5,3,553,553
11882,185,2,47.940000000000005,3,5,2,352,352
11883,60,2,77.27000000000001,4,5,2,452,452
11884,15,2,109.97,5,5,3,553,553
11885,343,2,5900.549999999999,1,5,5,155,155
11886,210,2,5897.53,2,5,5,255,255
11887,200,2,82.93,2,5,2,252,252
11888,301,1,2376.9599999999996,1,1,4,114,Lost Customers
11889,315,2,50.230000000000004,1,5,2,152,152
11890,192,2,130.44,2,5,3,253,253
11891,197,2,109.97,2,5,3,253,253
11892,175,3,8119.03,3,5,5,355,355
11893,174,3,8123.03,3,5,5,355,355
11894,191,3,8223.0,2,5,5,255,255
11895,172,3,8149.039999999999,3,5,5,355,355
11896,186,3,8117.969999999999,3,5,5,355,355
11897,91,3,8203.02,4,5,5,455,455
11898,174,3,8179.03,3,5,5,355,355
11899,189,3,8189.5,3,5,5,355,355
11900,186,3,8257.009999999998,3,5,5,355,355
11901,65,3,8248.009999999998,4,5,5,455,455
11902,15,3,63.03999999999999,5,5,2,552,552
11903,184,3,8108.039999999999,3,5,5,355,355
11904,196,3,8214.5,2,5,5,255,255
11905,191,3,8155.98,2,5,5,255,255
11906,185,3,8151.0,3,5,5,355,355
11907,177,3,8135.33,3,5,5,355,355
11908,143,3,8079.049999999999,3,5,5,355,355
11909,165,3,8105.3099999999995,3,5,5,355,355
11910,163,3,8113.03,3,5,5,355,355
11911,23,3,62.459999999999994,5,5,2,552,552
11912,52,3,8095.32,5,5,5,555,555
11913,18,3,41.26,5,5,2,552,552
11914,143,3,8165.959999999999,3,5,5,355,355
11915,142,3,8143.0,3,5,5,355,355
11916,145,3,8178.51,3,5,5,355,355
11917,147,3,8121.33,3,5,5,355,355
11918,49,3,8204.99,5,5,5,555,555
11919,23,3,8171.5199999999995,5,5,5,555,555
11920,33,3,8156.32,5,5,5,555,555
11921,51,3,63.239999999999995,5,5,2,552,552
11922,82,5,275.5,4,5,3,453,453
11923,9,2,42.95,5,5,2,552,552
11924,208,2,5897.23,2,5,5,255,255
11925,208,2,5968.23,2,5,5,255,255
11926,209,2,47.940000000000005,2,5,2,252,252
11927,0,2,51.94,5,5,2,552,552
11928,31,2,47.940000000000005,5,5,2,552,552
11929,27,3,4965.78,5,5,5,555,555
11930,28,3,5035.8099999999995,5,5,5,555,555
11931,71,2,234.44,4,5,3,453,453
11932,172,2,136.25,3,5,3,353,353
11933,200,2,5933.26,2,5,5,255,255
11934,217,2,5994.719999999999,2,5,5,255,255
11935,221,1,35.0,2,1,1,211,Needs Attention
11936,283,1,42.28,1,1,2,112,Lost Customers
11937,195,2,5888.24,2,5,5,255,255
11938,9,2,42.95,5,5,2,552,552
11939,208,2,5976.74,2,5,5,255,255
11940,19,2,69.99000000000001,5,5,2,552,552
11941,72,2,108.96000000000001,4,5,3,453,453
11942,25,3,4792.29,5,5,5,555,555
11943,31,3,4734.29,5,5,5,555,555
11944,24,3,4776.2699999999995,5,5,5,555,555
11945,107,2,5910.549999999999,4,5,5,455,455
11946,22,3,4697.3099999999995,5,5,5,555,555
11947,17,3,4747.3,5,5,5,555,555
11948,99,2,82.26,4,5,2,452,452
11949,111,2,69.99000000000001,4,5,2,452,452
11950,67,2,109.97,4,5,3,453,453
11951,62,3,63.519999999999996,4,5,2,452,452
11952,159,3,8169.0,3,5,5,355,355
11953,119,2,65.25,3,5,2,352,352
11954,209,2,5910.549999999999,2,5,5,255,255
11955,199,2,5953.25,2,5,5,255,255
11956,226,2,5873.26,2,5,5,255,255
11957,10,2,91.25,5,5,2,552,552
11958,64,2,159.96,4,5,3,453,453
11959,64,2,138.48000000000002,4,5,3,453,453
11960,169,2,74.98,3,5,2,352,352
11961,97,2,72.28,4,5,2,452,452
11962,150,2,102.97,3,5,3,353,353
11963,143,3,8068.03,3,5,5,355,355
11964,157,3,8173.53,3,5,5,355,355
11965,43,3,118.74,5,5,3,553,553
11966,26,3,55.76,5,5,2,552,552
11967,159,3,8153.0199999999995,3,5,5,355,355
11968,149,3,8079.049999999999,3,5,5,355,355
11969,150,3,8173.0199999999995,3,5,5,355,355
11970,114,2,109.97,4,5,3,453,453
11971,49,2,134.46,5,5,3,553,553
11972,22,2,65.25,5,5,2,552,552
11973,309,2,88.96000000000001,1,5,2,152,152
11974,39,2,113.45,5,5,3,553,553
11975,91,2,208.96,4,5,3,453,453
11976,141,3,8087.3099999999995,3,5,5,355,355
11977,151,3,8212.5,3,5,5,355,355
11978,61,2,74.98,4,5,2,452,452
11979,250,2,4813.76,2,5,5,255,255
11980,46,2,108.46,5,5,3,553,553
11981,0,2,119.76,5,5,3,553,553
11982,103,2,105.25999999999999,4,5,3,453,453
11983,326,2,5873.26,1,5,5,155,155
11984,252,2,4730.32,2,5,5,255,255
11985,11,2,89.98,5,5,2,552,552
11986,139,3,8245.23,3,5,5,355,355
11987,64,3,279.23,4,5,3,453,453
11988,160,3,8078.0199999999995,3,5,5,355,355
11989,160,3,8139.53,3,5,5,355,355
11990,144,3,8164.009999999999,3,5,5,355,355
11991,25,3,8128.0199999999995,5,5,5,555,555
11992,33,3,8123.029999999999,5,5,5,555,555
11993,21,3,8131.32,5,5,5,555,555
11994,143,3,8169.029999999999,3,5,5,355,355
11995,34,3,8249.01,5,5,5,555,555
11996,164,3,7058.699999999999,3,5,5,355,355
11997,152,3,7029.78,3,5,5,355,355
11998,138,3,6962.099999999999,3,5,5,355,355
11999,164,3,7043.2699999999995,3,5,5,355,355
12000,151,3,8183.0,3,5,5,355,355
12001,152,3,8113.009999999999,3,5,5,355,355
12002,163,3,8145.33,3,5,5,355,355
12003,156,3,8256.5,3,5,5,355,355
12004,158,3,8114.039999999999,3,5,5,355,355
12005,149,3,6984.8099999999995,3,5,5,355,355
12006,168,3,144.74,3,5,3,353,353
12007,114,3,7023.78,4,5,5,455,455
12008,4,3,80.25,5,5,2,552,552
12009,153,3,8195.5,3,5,5,355,355
12010,160,3,8203.5,3,5,5,355,355
12011,29,3,4735.8099999999995,5,5,5,555,555
12012,154,3,73.96000000000001,3,5,2,352,352
12013,310,2,3949.97,1,5,5,155,155
12014,229,2,3949.97,2,5,5,255,255
12015,266,1,61.97,2,1,2,212,Needs Attention
12016,226,2,5913.24,2,5,5,255,255
12017,299,1,2339.97,1,1,4,114,Lost Customers
12018,111,2,6011.74,4,5,5,455,455
12019,110,1,74.98,4,1,2,412,Recent Customers
12020,93,1,804.47,4,1,3,413,Recent Customers
12021,245,2,4043.46,2,5,5,255,255
12022,133,2,136.25,3,5,3,353,353
12023,102,2,5933.26,4,5,5,455,455
12024,149,2,83.97,3,5,2,352,352
12025,214,2,5910.549999999999,2,5,5,255,255
12026,226,2,5976.74,2,5,5,255,255
12027,171,2,5913.24,3,5,5,355,355
12028,109,1,39.99,4,1,2,412,Recent Customers
12029,164,1,54.97,3,1,2,312,Needs Attention
12030,171,2,5970.23,3,5,5,355,355
12031,68,1,769.49,4,1,3,413,Recent Customers
12032,327,1,614.96,1,1,3,113,Lost Customers
12033,184,2,5949.23,3,5,5,355,355
12034,4,3,74.54,5,5,2,552,552
12035,244,3,81.24,2,5,2,252,252
12036,97,3,69.55,4,5,2,452,452
12037,126,3,7107.099999999999,3,5,5,355,355
12038,1,3,91.75,5,5,2,552,552
12039,160,3,8213.0,3,5,5,355,355
12040,11,2,51.27,5,5,2,552,552
12041,196,2,5998.23,2,5,5,255,255
12042,185,2,5975.23,3,5,5,355,355
12043,31,2,103.97,5,5,3,553,553
12044,43,2,105.95,5,5,3,553,553
12045,72,2,65.97,4,5,2,452,452
12046,270,2,43.99,2,5,2,252,252
12047,88,2,43.99,4,5,2,452,452
12048,48,2,133.96,5,5,3,553,553
12049,65,2,171.44,4,5,3,453,453
12050,341,2,6023.73,1,5,5,155,155
12051,227,2,89.98,2,5,2,252,252
12052,338,2,5935.549999999999,1,5,5,155,155
12053,348,2,5973.24,1,5,5,155,155
12054,27,5,402.53,5,5,3,553,553
12055,6,4,104.19,5,5,3,553,553
12056,12,4,253.9,5,5,3,553,553
12057,190,2,87.28,3,5,2,352,352
12058,344,2,5936.2,1,5,5,155,155
12059,325,2,5930.23,1,5,5,155,155
12060,202,2,4811.539999999999,2,5,5,255,255
12061,106,4,140.17000000000002,4,5,3,453,453
12062,7,2,87.28,5,5,2,552,552
12063,61,2,84.99000000000001,4,5,2,452,452
12064,46,2,122.42000000000002,5,5,3,553,553
12065,287,2,92.27000000000001,1,5,3,153,153
12066,117,2,84.99000000000001,4,5,2,452,452
12067,171,2,133.96,3,5,3,353,353
12068,48,2,93.98,5,5,3,553,553
12069,320,2,5897.53,1,5,5,155,155
12070,18,2,84.99000000000001,5,5,2,552,552
12071,330,2,5973.24,1,5,5,155,155
12072,307,2,5951.18,1,5,5,155,155
12073,263,2,133.96,2,5,3,253,253
12074,79,4,261.38,4,5,3,453,453
12075,172,2,5933.26,3,5,5,355,355
12076,304,2,5873.26,1,5,5,155,155
12077,5,4,174.68,5,5,3,553,553
12078,193,2,5975.23,2,5,5,255,255
12079,195,2,6008.2,2,5,5,255,255
12080,288,1,2354.99,1,1,4,114,Lost Customers
12081,250,1,2366.9599999999996,2,1,4,214,Needs Attention
12082,294,2,5913.24,1,5,5,155,155
12083,317,2,5993.26,1,5,5,155,155
12084,178,2,5985.209999999999,3,5,5,355,355
12085,142,2,108.46,3,5,3,353,353
12086,244,1,2294.99,2,1,4,214,Needs Attention
12087,6,2,92.27000000000001,5,5,3,553,553
12088,1,2,170.94,5,5,3,553,553
12089,208,2,4710.03,2,5,5,255,255
12090,250,1,2350.9599999999996,2,1,4,214,Needs Attention
12091,133,2,83.97,3,5,2,352,352
12092,224,2,51.27,2,5,2,252,252
12093,3,2,46.28,5,5,2,552,552
12094,172,2,5962.52,3,5,5,355,355
12095,163,2,56.93000000000001,3,5,2,352,352
12096,177,2,5900.549999999999,3,5,5,355,355
12097,4,4,238.2,5,5,3,553,553
12098,33,2,83.97,5,5,2,552,552
12099,69,2,43.99,4,5,2,452,452
12100,118,2,129.47,3,5,3,353,353
12101,221,2,92.27000000000001,2,5,3,253,253
12102,319,2,5903.19,1,5,5,155,155
12103,298,2,5997.73,1,5,5,155,155
12104,311,2,5908.25,1,5,5,155,155
12105,315,2,5993.26,1,5,5,155,155
12106,93,4,169.53999999999996,4,5,3,453,453
12107,168,4,222.23,3,5,3,353,353
12108,189,2,5946.2,3,5,5,355,355
12109,184,2,5930.23,3,5,5,355,355
12110,170,2,5888.24,3,5,5,355,355
12111,112,2,194.98000000000002,4,5,3,453,453
12112,301,2,5930.23,1,5,5,155,155
12113,226,2,4737.53,2,5,5,255,255
12114,199,2,4719.0199999999995,2,5,5,255,255
12115,206,2,89.98,2,5,2,252,252
12116,297,2,5933.25,1,5,5,155,155
12117,26,2,159.99,5,5,3,553,553
12118,169,2,6004.2,3,5,5,355,355
12119,69,2,162.28,4,5,3,453,453
12120,168,2,5908.26,3,5,5,355,355
12121,168,2,5946.2,3,5,5,355,355
12122,216,2,4814.04,2,5,5,255,255
12123,54,4,5837.838199999999,5,5,5,555,555
12124,98,5,13195.64,4,5,5,455,455
12125,57,4,8595.409599999999,5,5,5,555,555
12126,151,2,81.76,3,5,2,352,352
12127,64,1,34.99,4,1,1,411,Recent Customers
12128,40,4,8681.1082,5,5,5,555,555
12129,19,4,8557.409599999999,5,5,5,555,555
12130,60,4,7987.9096,4,5,5,455,455
12131,95,5,13265.99,4,5,5,455,455
12132,88,5,13294.27,4,5,5,455,455
12133,43,4,5830.6796,5,5,5,555,555
12134,96,2,97.45,4,5,3,453,453
12135,196,2,84.99000000000001,2,5,2,252,252
12136,2,4,181.71,5,5,3,553,553
12137,247,2,92.27000000000001,2,5,3,253,253
12138,135,2,119.91000000000001,3,5,3,353,353
12139,24,2,102.93,5,5,3,553,553
12140,76,4,118.17,4,5,3,453,453
12141,309,2,5979.219999999999,1,5,5,155,155
12142,317,2,5945.209999999999,1,5,5,155,155
12143,300,2,5993.26,1,5,5,155,155
12144,69,2,50.230000000000004,4,5,2,452,452
12145,14,2,132.92,5,5,3,553,553
12146,66,2,227.42000000000002,4,5,3,453,453
12147,61,4,271.45000000000005,4,5,3,453,453
12148,14,2,82.93,5,5,2,552,552
12149,10,2,82.93,5,5,2,552,552
12150,131,2,42.95,3,5,2,352,352
12151,313,2,5895.24,1,5,5,155,155
12152,312,2,5937.73,1,5,5,155,155
12153,315,2,5938.23,1,5,5,155,155
12154,174,2,4798.53,3,5,5,355,355
12155,293,2,5930.23,1,5,5,155,155
12156,315,2,5920.24,1,5,5,155,155
12157,45,2,42.95,5,5,2,552,552
12158,32,4,202.2,5,5,3,553,553
12159,6,4,258.89,5,5,3,553,553
12160,311,2,5945.23,1,5,5,155,155
12161,49,2,206.94,5,5,3,553,553
12162,294,2,5913.24,1,5,5,155,155
12163,315,2,5944.73,1,5,5,155,155
12164,318,2,5908.26,1,5,5,155,155
12165,192,4,280.64,2,5,3,253,253
12166,63,4,162.22,4,5,3,453,453
12167,306,2,5975.23,1,5,5,155,155
12168,143,2,72.88000000000001,3,5,2,352,352
12169,301,2,5948.24,1,5,5,155,155
12170,311,2,5908.26,1,5,5,155,155
12171,312,2,5983.74,1,5,5,155,155
12172,301,2,5930.23,1,5,5,155,155
12173,314,2,5929.23,1,5,5,155,155
12174,297,2,5873.26,1,5,5,155,155
